ID,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE
20593,Dealer,1,1,2,BHK,1385.0,0,1,Khajrana_Indore,22.738247,75.90819599999999
20594,Dealer,0,0,3,BHK,1481.909857,1,1,Powai_Mumbai,19.12,72.91
20595,Dealer,0,0,3,BHK,1750.0875039999999,1,1,Chembur (East)_Mumbai,19.05871,72.89969
20596,Dealer,0,1,2,BHK,1371.087928,1,1,Wadala_Maharashtra,19.015576,72.85144100000001
20597,Owner,0,0,2,BHK,850.1335924000001,1,1,Sector-132 Noida_Noida,28.513121,77.38116099999999
20598,Owner,0,0,2,BHK,1199.850019,1,1,Dholai_Jaipur,26.91667,75.86667
20599,Dealer,0,0,3,BHK,1685.772084,1,1,Ramprastha Greens_Ghaziabad,28.651918,77.348794
20600,Owner,0,0,4,BHK,2188.3548260000002,1,1,Bicholi Mardana_Indore,22.1764,75.8193
20601,Dealer,0,0,1,BHK,547.3828259,1,1,Shalimar Garden Extension II_Ghaziabad,28.689982,77.339807
20602,Dealer,0,0,1,BHK,620.0676437000001,1,1,Pallikaranai_Chennai,12.9377,80.2153
20603,Owner,0,0,2,BHK,699.9236447000001,1,1,Alandur_Chennai,13.003060000000001,80.20389
20604,Owner,0,0,3,BHK,1295.196978,1,1,Sector-34 Noida_Noida,28.583703999999997,77.360401
20605,Dealer,0,1,2,BHK,1065.025738,1,1,Mulund (West)_Mumbai,19.1759,72.9522
20606,Owner,0,1,1,BHK,588.8951206,1,1,Nandore_Palghar,19.737778,72.79534
20607,Dealer,1,1,2,BHK,433.9750084,0,0,Majiwada_Mumbai,19.218498,72.992114
20608,Dealer,0,0,1,BHK,650.1422186000001,1,1,Zirakpur_Chandigarh,30.662283000000002,76.822397
20609,Dealer,0,0,2,BHK,1020.1768310000001,1,1,Thanisandra Main Road_Bangalore,13.055985,77.622157
20610,Dealer,0,0,2,BHK,795.0,1,1,Ullagaram_Chennai,12.977463,80.196375
20611,Dealer,0,1,3,BHK,2371.882412,1,1,Frazer Town_Bangalore,12.997946,77.612863
20612,Dealer,1,1,2,BHK,999.6775233999999,0,1,Hadapsar_Pune,18.49667,73.94167
20613,Dealer,1,1,3,BHK,833.25618,0,0,Mulund (West)_Mumbai,19.1759,72.9522
20614,Dealer,1,1,1,BHK,456.6439181,0,1,Anjurdive_Mumbai,18.96667,72.83333
20615,Owner,0,1,3,BHK,1560.062402,1,1,Zirakpur_Chandigarh,30.662283000000002,76.822397
20616,Dealer,0,0,3,BHK,1314.084768,1,1,Naktala_Kolkata,22.54111,88.33778000000001
20617,Owner,0,0,2,BHK,1110.0148,1,1,New Housing Colony_Ranchi,23.35556,85.33471999999999
20618,Dealer,1,1,3,BHK,1150.0735650000001,0,1,New Chandigarh_Chandigarh,30.73528,76.79111
20619,Dealer,0,1,1,BHK,680.0151114,1,1,Sector-16 Ulwe_Maharashtra,19.076466,72.999804
20620,Dealer,0,1,4,BHK,3126.503127,1,1,Sector-121 Mohali_Mohali,30.696627000000003,76.693764
20621,Owner,0,0,2,BHK,1300.2022539999998,1,1,Vikram Enclave_Ghaziabad,28.693865999999996,77.33885
20622,Owner,0,0,2,BHK,928.0263972000001,1,1,Parnasree Palli_Kolkata,22.510165,88.301815
20623,Dealer,0,0,3,BHK,1250.0,1,1,Vile Parle (East)_Lalitpur,19.097244,72.846785
20624,Owner,0,0,3,BHK,1700.1866059999998,1,1,Indirapuram_Ghaziabad,28.63676,77.36315
20625,Owner,0,0,3,BHK,1483.244827,1,1,Kenchenahalli_ RR Nagar_Bangalore,13.1195,77.5837
20626,Dealer,0,0,2,BHK,1043.500946,1,1,Mulund (East)_Lalitpur,19.1649,72.9608
20627,Dealer,0,0,4,BHK,2600.028889,1,1,Santoshpur_Kolkata,22.491938,88.386889
20628,Dealer,1,1,2,BHK,568.5345532,0,0,Manjari Khurd_Pune,18.490075,73.968862
20629,Dealer,0,1,2,BHK,1154.451085,1,1,Zirakpur_Chandigarh,30.662283000000002,76.822397
20630,Owner,0,0,3,BHK,1500.150015,1,1,Brooke Bond First Cross_Bangalore,-37.7130075,144.9578428
20631,Dealer,0,0,2,BHK,1150.054765,1,1,Kanjur Marg (East)_Mumbai,19.221571,73.042474
20632,Dealer,0,1,4,BHK,2247.769389,1,1,Mansarovar Extension_Jaipur,26.8626,75.7633
20633,Owner,0,0,1,BHK,722.0216606,1,1,Budigere_Bangalore,13.141581,77.749756
20634,Dealer,1,1,1,BHK,450.0121625,0,1,Kolshet Road_Mumbai,19.249861,72.96386600000001
20635,Owner,0,1,2,BHK,715.2436299,1,1,Katara Hills_Bhopal,23.185756,77.498465
20636,Dealer,0,0,2,BHK,927.1145343000001,1,1,Billekahalli_Bangalore,12.90025,77.60103000000001
20637,Dealer,0,0,2,BHK,1250.0,1,1,4th Block Koramangala_Bangalore,12.9259,77.6229
20638,Owner,0,0,2,BHK,914.9743361,1,1,Tilak Nagar_Indore,22.719393,75.891886
20639,Owner,0,1,1,BHK,430.8093995,1,1,Jamtha_Nagpur,21.013045,79.029824
20640,Owner,0,0,2,BHK,1200.349192,1,1,Dharmapuri Road_Vizianagaram,18.089493,83.41039
20641,Dealer,0,0,2,BHK,883.0612791000001,1,1,Noida Extension_Noida,28.579003999999998,77.431173
20642,Dealer,1,1,3,BHK,1395.0539,0,1,Sector-150 Noida_Noida,28.429614,77.481711
20643,Owner,0,0,3,BHK,1230.12869,1,1,Dr A.S Rao Nagar_Secunderabad,17.476609,78.54529699999999
20644,Dealer,0,0,3,BHK,1300.068099,1,1,Chandivali_Mumbai,18.96667,72.83333
20645,Owner,0,1,3,BHK,1400.1680199999998,1,1,Sector-151 Noida_Noida,28.44414,77.465898
20646,Dealer,0,0,2,BHK,1050.0,1,1,Madhurawada_Visakhapatnam,17.815234,83.35818
20647,Dealer,0,0,4,BHK,2492.130115,1,1,Siddapura_Bangalore,12.953042,77.73264300000001
20648,Owner,0,0,2,BHK,952.0182787999998,1,1,Chinthareddypalem_Nellore,14.433329999999998,79.96667
20649,Owner,1,1,2,BHK,1067.399479,0,1,Shamsabad_Agra,27.140626,78.043277
20650,Dealer,0,1,3,BHK,2250.3516170000003,1,1,Sector-74A Mohali_Mohali,30.715271,76.681229
20651,Dealer,0,1,4,BHK,1397.821577,1,1,Sector 84 Faridabad_Faridabad,28.404729999999997,77.367514
20652,Owner,0,0,2,BHK,920.1324991,1,1,Sultan Palaya_Bangalore,50.817397,4.42145
20653,Dealer,1,1,2,BHK,1279.924153,0,1,Thakkarwal_Ludhiana,30.857622999999997,75.79918
20654,Owner,0,0,3,BHK,1326.203209,1,1,Nrupathunga Nagar_Bangalore,12.96991,77.59796
20655,Owner,0,1,2,BHK,1075.268817,1,1,Danteshwar_Vadodara,22.275470000000002,73.218799
20656,Dealer,0,0,3,BHK,1230.6333029999998,1,1,Ghatkopar (East)_Lalitpur,19.078305,72.90593100000001
20657,Dealer,0,0,3,BHK,926.0331057,1,1,Kanjur Marg (East)_Lalitpur,24.690279999999998,78.41889
20658,Dealer,0,0,2,BHK,670.0035471,1,1,Ghatla_Lalitpur,24.690279999999998,78.41889
20659,Owner,1,0,3,BHK,1360.0,0,1,Bariatu_Ranchi,23.399528,85.357421
20660,Owner,1,0,2,BHK,1125.04018,0,1,Manewada_Nagpur,21.093676000000002,79.111965
20661,Dealer,1,1,3,BHK,1340.645948,0,1,Baner Pashan Link Road_Pune,18.542235,73.828136
20662,Owner,0,0,3,BHK,1700.1020059999998,1,1,Thottakkattukara_Kochi,9.930471,76.271273
20663,Dealer,1,0,3,BHK,1294.794664,0,1,Rajpur_Kolkata,22.101107,88.374433
20664,Owner,0,1,3,BHK,2080.203398,1,1,Vasantha Vallabha Nagar_Bangalore,12.96991,77.59796
20665,Owner,0,0,3,BHK,1992.9975760000002,1,1,BataNagar_Kolkata,22.50686,88.223965
20666,Owner,0,0,3,BHK,1717.2593239999999,1,1,Kasavanhalli_Bangalore,12.9077,77.6755
20667,Builder,0,1,2,BHK,757.8947368,1,0,Vaishali Nagar_Jaipur,26.91868,75.750399
20668,Dealer,0,0,3,BHK,1165.660998,1,1,Kandivali (East)_Maharashtra,19.1955,72.8728
20669,Owner,0,0,2,BHK,1220.025242,1,1,Ananth Nagar_Bangalore,12.96991,77.59796
20670,Dealer,0,1,1,BHK,594.0594058999999,1,1,Wagholi_Pune,18.5823,73.983
20671,Dealer,1,1,2,BHK,1198.919284,0,0,Sector-68 Gurgaon_Gurgaon,28.376683,77.047179
20672,Dealer,0,1,2,BHK,1286.10584,1,1,Sector-119 Noida_Noida,28.587711,77.403123
20673,Owner,0,0,2,BHK,750.0,1,1,Sector-2 Rajendra Nagar_Ghaziabad,28.684262,77.357147
20674,Owner,0,0,1,BHK,680.0368834,1,1,Koproli_Raigad,18.753059,73.067228
20675,Owner,0,1,2,BHK,1165.331391,1,1,Harni_Vadodara,22.337395,73.225215
20676,Dealer,0,0,4,BHK,2833.333333,1,1,Nirman Nagar_Jaipur,19.980678,79.297436
20677,Owner,1,1,2,BHK,1079.913607,0,1,Indirapuram_Ghaziabad,28.63676,77.36315
20678,Owner,0,0,1,BHK,2399.232246,1,1,Chiplun_Ratnagiri,17.524875,73.520142
20679,Dealer,0,0,3,BHK,1238.543473,1,1,Mira Road_Mumbai,19.283359,72.864964
20680,Dealer,0,0,1,BHK,570.1294159,1,1,Sector-45 Noida_Noida,28.553373999999998,77.355611
20681,Dealer,0,0,2,BHK,1276.935355,1,1,Whitefield_Bangalore,12.9958935,77.761394
20682,Dealer,0,0,1,BHK,600.0489836,1,1,Vijay Park_Lalitpur,19.26941,72.966637
20683,Dealer,0,0,3,BHK,988.533017,1,1,Kandivali (West)_Lalitpur,19.1983,72.8409
20684,Owner,0,0,3,BHK,1650.302904,1,1,Vaishnavi Layout_Bangalore,12.96991,77.59796
20685,Owner,0,0,2,BHK,1050.030883,1,1,Kundrathur High Road_Chennai,12.9974,80.0966
20686,Owner,0,0,2,BHK,1105.079488,1,1,Sector-76 Noida_Noida,28.567633,77.383124
20687,Dealer,0,0,2,BHK,930.0289949999999,1,1,Thakur Village_Lalitpur,12.91668,77.59196
20688,Dealer,0,0,4,BHK,2500.0,1,1,Vile Parle (West)_Mumbai,19.102075,72.841149
20689,Owner,0,0,3,BHK,1798.3431,1,1,Sector 4B Vasundhara_Ghaziabad,30.750026000000002,76.802934
20690,Owner,0,0,3,BHK,2349.62406,1,1,Sector-91 Mohali_Mohali,30.698017,76.679016
20691,Dealer,1,1,3,BHK,1869.1588789999998,0,1,Sector-150 Noida_Noida,28.429614,77.481711
20692,Dealer,0,0,2,BHK,1175.020542,1,1,Agra Road_Jaipur,26.91667,75.86667
20693,Owner,0,0,2,BHK,728.073146,1,1,Thiruvattiyur_Chennai,13.09,80.27
20694,Owner,0,0,2,BHK,1150.218542,1,1,Saibaba Colony_Coimbatore,19.46304,76.434955
20695,Dealer,0,1,3,BHK,1710.1325350000002,1,1,EPIP Zone_Bangalore,12.880475,75.022346
20696,Dealer,0,0,2,BHK,1200.181159,1,1,TC Palaya_Bangalore,50.817397,4.42145
20697,Owner,0,0,2,BHK,1100.196464,1,1,Jankipuram_Lucknow,26.92652,80.948937
20698,Dealer,0,0,2,BHK,1046.353458,1,1,Kharghar_Lalitpur,24.690279999999998,78.41889
20699,Owner,0,0,1,BHK,636.1323155,1,1,Khalapur_Raigad,18.816670000000002,73.26666999999999
20700,Dealer,1,1,1,BHK,585.0312689,0,1,Amboli_Lalitpur,24.690279999999998,78.41889
20701,Owner,0,0,2,BHK,891.8617614,1,1,Zirakpur_Mohali,30.65,76.82
20702,Owner,0,0,2,BHK,1270.186899,1,1,Pimpri Chinchwad_Pune,18.61862,73.80373
20703,Dealer,0,1,3,BHK,1500.0,1,1,Baner_Pune,18.558319,73.77588
20704,Dealer,0,1,3,BHK,1650.01375,1,1,Khar West_Lalitpur,19.0705,72.8309
20705,Dealer,0,0,2,BHK,850.0303582,1,1,Malad (East)_Lalitpur,19.1758,72.8643
20706,Dealer,0,0,3,BHK,2220.324509,1,1,Sai Gardens_Bangalore,32.126321999999995,76.541845
20707,Owner,0,0,3,BHK,1839.0804600000001,1,1,Whitefield_Bangalore,12.9958935,77.761394
20708,Owner,0,0,3,BHK,1260.364842,1,1,Chiplun_Ratnagiri,17.524875,73.520142
20709,Dealer,0,0,2,BHK,1310.168043,1,1,Sector 18 Kamothe_Lalitpur,28.568846,77.324966
20710,Owner,0,0,2,BHK,1425.178147,1,1,NH-8_Dharuhera,12.973237,77.64685899999999
20711,Owner,0,0,2,BHK,1135.0737800000002,1,1,Kaikhali_Kolkata,22.632263000000002,88.43538199999999
20712,Dealer,0,0,2,BHK,1077.586207,1,1,Chembur_Mumbai,19.05871,72.89969
20713,Dealer,0,0,3,BHK,1675.347222,1,1,Sector 86 Faridabad_Faridabad,28.406388,77.342588
20714,Owner,0,0,3,BHK,1141.064042,1,1,Picnic Garden_Kolkata,22.54111,88.33778000000001
20715,Dealer,0,0,2,BHK,969.8825932,1,1,Suraksha Nagar_Bangalore,20.098413,79.10786
20716,Dealer,0,0,2,BHK,826.2856032000001,1,1,Kandivali (West)_Lalitpur,19.1983,72.8409
20717,Owner,0,0,2,BHK,1142.857143,1,1,Bettadasanapura_Bangalore,12.83544,77.634098
20718,Dealer,0,1,2,BHK,1193.800614,1,1,Hosur Road_Bangalore,12.752264,77.45273900000001
20719,Dealer,0,1,1,BHK,558.4905660000001,1,1,Kharar_Mohali,30.74,76.65
20720,Dealer,1,1,2,BHK,950.444861,0,0,Byculla East_Maharashtra,18.977995,72.850686
20721,Owner,0,0,2,BHK,1100.187266,1,1,Makarpura_Vadodara,22.241239999999998,73.200301
20722,Dealer,0,1,2,BHK,823.0452675,1,1,Katara Hills_Bhopal,23.185756,77.498465
20723,Owner,0,0,3,BHK,1300.390117,1,1,Kongorpilly_Kochi,9.930471,76.271273
20724,Dealer,0,0,3,BHK,1300.284437,1,1,Vasna-Bhayli-Road_Vadodara,22.288976,73.128222
20725,Dealer,0,0,2,BHK,1050.119332,1,1,Sector-20 Roadpali_Lalitpur,28.5822,77.3293
20726,Dealer,0,0,3,BHK,1750.0875039999999,1,1,Sector-50 Noida_Noida,28.5679,77.3679
20727,Owner,0,0,2,BHK,925.0693802000001,1,1,Gajuwaka_Visakhapatnam,17.7,83.2167
20728,Dealer,1,1,3,BHK,1435.294118,0,0,Zirakpur_Chandigarh,30.662283000000002,76.822397
20729,Owner,0,0,4,BHK,3349.9234300000003,1,1,Piplod_Surat,21.16094,72.77399100000001
20730,Owner,0,0,10,BHK,1480.0,1,1,Gururaja Layout_Bangalore,12.96991,77.59796
20731,Dealer,1,1,3,BHK,1935.171746,0,1,Sector-65 Mohali_Mohali,30.696627000000003,76.693764
20732,Dealer,0,1,2,BHK,1000.0,1,1,Raj Nagar Extension_Ghaziabad,26.900926000000002,75.775927
20733,Dealer,0,0,1,BHK,550.1618123,1,1,Sector-37 Noida_Noida,28.5688,77.3425
20734,Builder,0,1,3,BHK,1432.780847,1,0,Mayur Nagar_Jamnagar,22.467175,70.036636
20735,Dealer,0,1,1,BHK,460.08455610000004,1,1,Sector 88 Faridabad_Faridabad,28.431862,77.351104
20736,Dealer,0,1,4,BHK,2137.103403,1,1,Sector-3 Vaishali_Ghaziabad,28.6423,77.3445
20737,Dealer,1,0,3,BHK,1457.0887369999998,0,1,Doddakannelli_Bangalore,12.905538,77.694263
20738,Dealer,1,1,3,BHK,1348.604614,0,1,sector-121 Noida_Noida,28.602325,77.40199399999999
20739,Dealer,0,0,3,BHK,1500.0,1,1,Sector-6 Kharghar_Lalitpur,19.043302,73.061357
20740,Dealer,1,0,2,BHK,900.090009,0,1,Sasane Colony_Pune,19.194526999999997,73.432404
20741,Dealer,0,0,4,BHK,1916.075877,1,1,Ahinsa Khand 2_Ghaziabad,28.9196,76.8972
20742,Dealer,0,1,3,BHK,1683.084996,1,1,Ghatkopar (East)_Mumbai,19.078305,72.90593100000001
20743,Owner,0,0,1,BHK,688.7755102000001,1,1,Varunji_Karad,17.276564999999998,74.160386
20744,Owner,1,1,3,BHK,1290.3225810000001,0,1,Noida Extension_Noida,28.579003999999998,77.431173
20745,Owner,1,0,20,BHK,7000.0,0,1,Hunasamaranahalli_Bangalore,13.142999999999999,77.619
20746,Dealer,0,1,2,BHK,1216.0518849999999,1,1,Whitefield_Bangalore,12.9958935,77.761394
20747,Dealer,0,1,3,BHK,83416.6389,1,0,Keshav Nagar_Pune,27.16726,75.70950500000001
20748,Dealer,1,1,1,BHK,489.93875769999994,0,1,Panvel_Lalitpur,18.966114,73.148278
20749,Dealer,1,1,3,BHK,1777.5144420000001,0,1,Jakkur_Bangalore,12.928575,77.58572099999999
20750,Owner,0,0,2,BHK,800.0,1,1,Boisar_Palghar,19.811319,72.76894
20751,Dealer,0,0,3,BHK,1745.669397,1,1,Sector-104 Noida_Noida,28.537227,77.370417
20752,Dealer,1,1,3,BHK,2713.090662,0,1,ITPL_Bangalore,12.985786000000001,77.73555999999999
20753,Dealer,1,0,2,BHK,1090.47619,0,1,Ajmer Road_Jaipur,26.928784999999998,75.828002
20754,Dealer,0,0,1,BHK,665.0901567000001,1,1,Belavali_Lalitpur,24.690279999999998,78.41889
20755,Owner,0,0,1,BHK,625.0,1,1,Majrakath_Neemrana,27.98889,76.38833000000001
20756,Dealer,0,0,2,BHK,1276.563791,1,0,Sector-67 Gurgaon_Gurgaon,28.378021,77.063066
20757,Dealer,1,0,2,BHK,1090.404441,0,1,Kolshet Road_Lalitpur,24.690279999999998,78.41889
20758,Dealer,1,0,2,BHK,969.60284,0,1,South Sarania_Guwahati,26.16667,91.76666999999999
20759,Owner,0,0,3,BHK,1400.107701,1,1,Babusapalaya_Bangalore,12.96991,77.59796
20760,Owner,0,1,2,BHK,925.2669038999999,1,1,Ajmer Road_Jaipur,26.928784999999998,75.828002
20761,Dealer,0,0,1,BHK,555.0085042000001,1,1,Poonam Sagar Complex_Mumbai,18.96667,72.83333
20762,Owner,0,0,2,BHK,1140.250855,1,1,Parappana Agrahara_Bangalore,12.885657,77.66147600000001
20763,Dealer,1,1,3,BHK,1211.610388,0,1,Mulund (West)_Lalitpur,19.1759,72.9522
20764,Dealer,0,0,2,BHK,960.0,1,1,Hiranandani Estate_Lalitpur,19.255098,72.9815265
20765,Owner,0,0,2,BHK,1175.241577,1,1,Horamavu Agara_Bangalore,13.0318,77.6583
20766,Dealer,0,0,2,BHK,1050.089258,1,1,kavesar_Lalitpur,24.690279999999998,78.41889
20767,Dealer,0,0,2,BHK,1375.0654789999999,1,1,Andheri (East)_Lalitpur,19.1145,72.8712
20768,Dealer,0,1,3,BHK,1421.666193,1,1,Bavdhan_Pune,18.510417999999998,73.781944
20769,Owner,0,0,2,BHK,1090.1162789999998,1,1,Ambattur_Chennai,13.0983,80.1622
20770,Owner,0,0,2,BHK,500.0,1,1,Jaigirghat Road_Kolkata,22.54111,88.33778000000001
20771,Dealer,0,0,1,BHK,550.0982318,1,1,Anand Nagar_Pune,18.476532000000002,73.820689
20772,Dealer,1,1,3,BHK,1407.407407,0,1,Aerocity_Mohali,30.696627000000003,76.693764
20773,Owner,0,1,3,BHK,3800.967519,1,1,Bill_Vadodara,22.3,73.2
20774,Dealer,0,1,3,BHK,1605.941985,1,1,4 Bunglows_Lalitpur,24.690279999999998,78.41889
20775,Dealer,0,1,2,BHK,1374.795417,1,1,Sas Nagar_Mohali,30.682453000000002,76.75695999999999
20776,Dealer,0,0,2,BHK,1300.1695869999999,1,1,Basapura_Bangalore,12.863421,77.652405
20777,Owner,0,1,2,BHK,1121.136928,1,1,Gunjur_Bangalore,12.923762,77.736688
20778,Dealer,1,1,2,BHK,1084.285714,0,0,Sector-150 Noida_Noida,28.429614,77.481711
20779,Owner,0,1,1,BHK,560.0280014,1,1,Majrewadi_Solapur,17.621968,75.91891600000001
20780,Dealer,0,0,4,BHK,2380.057622,1,1,Srirampura_Bangalore,12.991537,77.566125
20781,Owner,0,0,3,BHK,1420.0,1,1,Shastri Nagar_Dhanbad,24.193488000000002,86.297165
20782,Owner,0,1,2,BHK,935.0393700999999,1,1,Amlidih_Raipur,21.213822,81.676956
20783,Owner,0,0,4,BHK,4950.49505,1,1,Bus Stand Khepra_Hoshiarpur,31.672864,75.864285
20784,Dealer,0,0,2,BHK,1099.975556,1,1,Sector-35D Kharghar_Maharashtra,19.038204999999998,73.06612
20785,Owner,0,0,2,BHK,1250.0,1,1,Sikandra_Agra,27.216013,77.950834
20786,Dealer,0,0,2,BHK,1036.814425,1,1,Sulem Sarai_Allahabad,25.451221,81.788809
20787,Dealer,0,0,3,BHK,1630.181649,1,1,Valasaravakkam_Chennai,13.04394,80.17251
20788,Owner,0,0,2,BHK,1375.205255,1,1,Kondhwa Budruk_Pune,18.45466,73.871891
20789,Owner,0,0,3,BHK,1451.278507,1,1,Mansarovar_Jaipur,26.8626,75.7633
20790,Owner,0,0,1,BHK,350.0,1,1,Bhawani Peth_Pune,18.508851999999997,73.86954399999999
20791,Dealer,0,0,1,BHK,665.1147323,1,1,Palanpur_Surat,21.17,72.83
20792,Owner,0,0,3,BHK,1684.1039489999998,1,1,Sector 30 Sonipat_Sonipat,28.460853999999998,77.055753
20793,Dealer,1,0,2,BHK,1174.455591,0,1,Dadar (East)_Mumbai,19.017979999999998,72.84476
20794,Owner,0,0,2,BHK,387.4967709,1,1,Panki_Kanpur,26.462203999999996,80.239088
20795,Owner,1,1,4,BHK,1698.031581,0,1,Siddhartha Vihar_Ghaziabad,28.66667,77.41667
20796,Dealer,0,0,3,BHK,1619.810091,1,1,Judgemukku_Ernakulam,9.97833,76.28361
20797,Owner,0,0,2,BHK,1100.2444990000001,1,1,Ankleshwar_Bharuch,21.6,73.0
20798,Dealer,0,0,3,BHK,1680.2016239999998,1,1,Roadpali_Lalitpur,24.690279999999998,78.41889
20799,Dealer,0,1,2,BHK,1393.566369,1,1,Goregaon (East)_Mumbai,19.1615,72.8731
20800,Dealer,0,0,4,BHK,3894.7368420000003,1,1,Hennur Road_Bangalore,13.0306,77.6485
20801,Dealer,0,1,3,BHK,1705.2980129999999,1,1,Panditwari_Dehradun,30.329857,77.98826
20802,Dealer,0,1,3,BHK,1466.27566,1,1,Thane West_Lalitpur,19.18,72.96333
20803,Dealer,0,1,4,BHK,3383.574285,1,1,Suraj Kund_Faridabad,28.488415000000003,77.285903
20804,Dealer,0,0,2,BHK,1493.295408,1,1,Kasavanhalli_Bangalore,12.9077,77.6755
20805,Dealer,0,1,2,BHK,982.0958399,1,1,Mathavan Nagar_Thoothukudi,8.78333,78.13333
20806,Dealer,1,1,2,BHK,1091.703057,0,1,Kandivali (East)_Maharashtra,19.1955,72.8728
20807,Owner,0,0,3,BHK,1275.045537,1,1,Electronics City Phase 1_Bangalore,12.840956,77.659441
20808,Dealer,0,0,2,BHK,1200.192031,1,1,NRI Layout_Bangalore,12.96991,77.59796
20809,Dealer,0,1,3,BHK,1889.728768,1,1,Sector-84 Gurgaon_Gurgaon,28.408144,76.963756
20810,Dealer,0,0,4,BHK,3181.818182,1,0,Wadala East_Maharashtra,19.014858,72.8662
20811,Dealer,0,0,3,BHK,1350.2109699999999,1,1,BTM 2nd Stage_Bangalore,12.96991,77.59796
20812,Owner,0,0,1,BHK,501.1135857,1,1,Buti Bori_Nagpur,21.0,79.0
20813,Owner,0,0,2,BHK,956.0229446000001,1,1,OMR_Chennai,12.972166,80.24878000000001
20814,Dealer,0,0,3,BHK,1877.279554,1,1,Chandivali_Lalitpur,24.690279999999998,78.41889
20815,Dealer,0,0,3,BHK,1550.044287,1,1,NR Colony_Bangalore,13.344287,77.111085
20816,Dealer,0,0,2,BHK,1100.009167,1,1,Hiranandani Estate_Lalitpur,19.255098,72.9815265
20817,Dealer,0,0,2,BHK,1230.053191,1,1,Bandra (West)_Lalitpur,19.05444,72.84056
20818,Dealer,0,1,1,BHK,556.0851605,1,1,Panvel_Lalitpur,18.966114,73.148278
20819,Owner,0,1,3,BHK,1238.174736,1,1,Sector 63_Faridabad,28.6218,77.3831
20820,Dealer,0,0,2,BHK,1206.116735,1,1,Sector-100 Noida_Noida,28.542768,77.365736
20821,Owner,0,0,2,BHK,512.5628141,1,1,Ambica chowk_Junagadh,21.52,70.47
20822,Owner,0,0,1,BHK,400.0,1,1,Madhuban Bapudham_Ghaziabad,28.707966,77.48760300000001
20823,Owner,0,0,4,BHK,2500.0,1,1,Whitefield_Bangalore,12.9958935,77.761394
20824,Owner,0,0,1,BHK,655.0218341,1,1,Sarjapur__Bangalore,12.86,77.786
20825,Dealer,0,0,4,BHK,3204.802116,1,1,MRC Nagar_Chennai,13.09,80.27
20826,Owner,1,1,3,BHK,2318.034307,0,1,Sector-44 Noida_Noida,28.552626,77.33394799999999
20827,Dealer,0,0,4,BHK,3200.0,1,1,Sector-28 Nerul_Lalitpur,28.43303,77.314268
20828,Dealer,0,0,2,BHK,1207.983193,1,1,Magarpatta_Pune,18.510861,73.926175
20829,Dealer,1,1,2,BHK,1275.235532,0,1,Raj Nagar Extension_Ghaziabad,26.900926000000002,75.775927
20830,Owner,0,0,1,BHK,726.0221627999999,1,1,Apposite Suresh Gayn Vihar University_Jaipur,26.842585999999997,75.56407349999999
20831,Owner,0,0,3,BHK,1094.251532,1,1,Garia_Kolkata,22.403867,88.47000600000001
20832,Owner,0,1,1,BHK,585.1375073,1,1,Shahpur Bamheta_Ghaziabad,28.652010999999998,77.482362
20833,Dealer,1,0,2,BHK,1207.997778,0,1,Jagdeo Path_Patna,25.61,85.14139
20834,Owner,1,1,3,BHK,1356.238698,0,1,Kyalasanahalli_Bangalore,13.061162,77.65703
20835,Dealer,1,1,3,BHK,1365.1162789999998,0,0,Zirakpur_Chandigarh,30.662283000000002,76.822397
20836,Dealer,0,0,3,BHK,1400.180668,1,1,Jagatpura_Jaipur,26.832353,75.841749
20837,Dealer,0,0,2,BHK,850.0380614000001,1,1,Saidapet_Chennai,13.019638,80.22798900000001
20838,Dealer,0,0,2,BHK,750.0669703,1,1,Haltu_Kolkata,22.5041,88.3904
20839,Owner,0,0,3,BHK,1200.154859,1,1,Hoshangabad Road_Bhopal,22.75,77.72
20840,Builder,1,1,2,BHK,939.6533722999999,0,0,Tonca_Panaji,15.479294,73.89546
20841,Dealer,0,0,2,BHK,810.0147275,1,1,Semmenchery_Chennai,13.09,80.27
20842,Owner,0,0,2,BHK,815.3756552,1,1,Vadsar_Vadodara,22.3,73.2
20843,Owner,0,0,2,BHK,700.0,1,1,Millpara_Rajkot,22.29691,70.79836
20844,Dealer,0,0,2,BHK,1080.159181,1,1,Rajarhat_Kolkata,22.54111,88.33778000000001
20845,Dealer,0,0,2,BHK,1139.438826,1,1,Chandivali_Lalitpur,24.690279999999998,78.41889
20846,Dealer,0,0,3,BHK,2500.0,1,1,Churchgate_Mumbai,18.935883,72.82575899999999
20847,Dealer,0,0,3,BHK,1400.0,1,1,sector-121 Noida_Noida,28.602325,77.40199399999999
20848,Builder,1,0,3,BHK,923.8095238,0,0,Gobindpur_Dhanbad,23.828917999999998,86.494671
20849,Dealer,0,1,3,BHK,1650.453956,1,1,Sector-127 Mohali_Mohali,30.768683000000003,76.650876
20850,Dealer,1,0,3,BHK,1182.866557,0,1,Vasundhara_Ghaziabad,28.659979999999997,77.37027900000001
20851,Dealer,1,0,2,BHK,1664.335664,0,1,G.M.S Road_Dehradun,38.96026502,-86.56196551
20852,Dealer,0,1,2,BHK,1182.033097,1,1,Jalahalli_Bangalore,13.0519,77.5416
20853,Dealer,0,0,2,BHK,975.0812568,1,1,NH-8_Dharuhera,12.973237,77.64685899999999
